NC_047559.1	1	1000000	A	0.2136786940344245	.
NC_047559.1	1000001	2000000	A	0.022592505758875364	.
NC_047559.1	2000001	3000000	B	-0.0033201708527976167	.
NC_047559.1	3000001	4000000	B	-0.08100614795998351	.
NC_047559.1	4000001	5000000	A	0.2128511798641086	.
NC_047559.1	5000001	6000000	A	0.09720190080804632	.
NC_047559.1	6000001	7000000	A	0.18121578036562613	.
NC_047559.1	7000001	8000000	A	0.19424092654121194	.
NC_047559.1	8000001	9000000	A	0.2073438588288422	.
NC_047559.1	9000001	10000000	A	0.14970343801279024	.
NC_047559.1	10000001	11000000	B	-0.07027368076151347	.
NC_047559.1	11000001	12000000	A	0.13178613342776502	.
NC_047559.1	12000001	13000000	A	0.16582713718307365	.
NC_047559.1	13000001	14000000	A	0.1526959838655493	.
NC_047559.1	14000001	15000000	A	0.08991096254701665	.
NC_047559.1	15000001	16000000	A	0.037770733759968374	.
NC_047559.1	16000001	17000000	A	0.18136726941959125	.
NC_047559.1	17000001	18000000	A	0.23575693004311898	.
NC_047559.1	18000001	19000000	A	0.0949630541270151	.
NC_047559.1	19000001	20000000	A	0.20621271702799773	.
NC_047559.1	20000001	21000000	A	0.14515099882470966	.
NC_047559.1	21000001	22000000	A	0.14341634826027802	.
NC_047559.1	22000001	23000000	B	-0.08081433273067926	.
NC_047559.1	23000001	24000000	A	0.000674492385365391	.
NC_047559.1	24000001	25000000	A	0.032221867222774085	.
NC_047559.1	25000001	26000000	A	0.046606386242795096	.
NC_047559.1	26000001	27000000	A	0.08161871600328176	.
NC_047559.1	27000001	28000000	A	0.05854726127503195	.
NC_047559.1	28000001	29000000	A	0.12092428665371442	.
NC_047559.1	29000001	30000000	A	0.03886057403456011	.
NC_047559.1	30000001	31000000	A	0.1800500181054817	.
NC_047559.1	31000001	32000000	A	0.15382155684415594	.
NC_047559.1	32000001	33000000	A	0.00762788591389269	.
NC_047559.1	33000001	34000000	A	0.004021716512196098	.
NC_047559.1	34000001	35000000	A	0.13569877403515437	.
NC_047559.1	35000001	36000000	A	0.15434685356924455	.
NC_047559.1	36000001	37000000	A	0.18759503189559415	.
NC_047559.1	37000001	38000000	A	0.10059615761215687	.
NC_047559.1	38000001	39000000	A	0.12787866521038682	.
NC_047559.1	39000001	40000000	A	0.26649492060187857	.
NC_047559.1	40000001	41000000	A	0.16925778245571627	.
NC_047559.1	41000001	42000000	A	0.15644275895444287	.
NC_047559.1	42000001	43000000	A	0.03992507890438832	.
NC_047559.1	43000001	44000000	A	0.11086631368459328	.
NC_047559.1	44000001	45000000	A	0.1593260096016269	.
NC_047559.1	45000001	46000000	A	0.1199593488565829	.
NC_047559.1	46000001	47000000	A	0.07400968810284854	.
NC_047559.1	47000001	48000000	A	0.015346802891240042	.
NC_047559.1	48000001	49000000	A	0.13063862561370554	.
NC_047559.1	49000001	50000000	A	0.1516438448928213	.
NC_047559.1	50000001	51000000	A	0.18525460647237307	.
NC_047559.1	51000001	52000000	A	0.04253411659990859	.
NC_047559.1	52000001	53000000	A	0.04191024452247143	.
NC_047559.1	53000001	54000000	A	0.13307559277615355	.
NC_047559.1	54000001	55000000	A	0.10546248210161069	.
NC_047559.1	55000001	55785328	A	0.07703467840109067	.
NC_047560.1	1	1000000	B	-0.09097897545860487	.
NC_047560.1	1000001	2000000	B	-0.08998057583126456	.
NC_047560.1	2000001	3000000	B	-0.053571567007202024	.
NC_047560.1	3000001	4000000	A	0.0519267400239378	.
NC_047560.1	4000001	5000000	A	0.18087639928262259	.
NC_047560.1	5000001	6000000	A	0.09596479467524756	.
NC_047560.1	6000001	7000000	A	0.19668671506478588	.
NC_047560.1	7000001	8000000	A	0.10184643156807605	.
NC_047560.1	8000001	9000000	A	0.1991761636431618	.
NC_047560.1	9000001	10000000	A	0.16914001503658116	.
NC_047560.1	10000001	11000000	A	0.10536125411986265	.
NC_047560.1	11000001	12000000	A	0.04561435366637656	.
NC_047560.1	12000001	13000000	A	0.026863926511181246	.
NC_047560.1	13000001	14000000	B	-0.022648887277084497	.
NC_047560.1	14000001	15000000	A	0.16524675562355345	.
NC_047560.1	15000001	16000000	A	0.14651118273668015	.
NC_047560.1	16000001	17000000	A	0.09492910732176456	.
NC_047560.1	17000001	18000000	B	-0.0058683291490592175	.
